Url,Name,Address,Phone,Latitude,Longitude,Category,Price,RatingAverage,TotalReviews
https://www.yelp.it/biz/giapponese-ohashi-torino,'Giapponese Ohashi','Corso Regina Margherita 167 10122 Torino','011 4732188',?,?,'Cucina giapponese',1,5.0,1
https://www.yelp.it/biz/tobiko-torino,Tobiko,'Via Vittorio Alfieri 20 10121 Torino','011 537923',?,?,'Cucina giapponese; Cucina coreana',2,3.5,2
https://www.yelp.it/biz/raspino-lorenzo-torino,'Raspino / Lorenzo','C. Regio Parco 24 10152 Torino','011 850142',?,?,'Panifici; Cioccolatai',1,5.0,1
https://www.yelp.it/biz/indiano-shri-ganesh-torino,'Indiano Shri Ganesh','Via Pigafetta Antonio 14 10129 Torino','011 595680',?,?,'Cucina indiana',4,3.0,4
https://www.yelp.it/biz/gennaro-esposito-torino-2,'Gennaro Esposito','Via Vincenzo Gioberti 70 10128 Torino Baja California Messico','+52 33 419 27247',?,?,Pizzerie,2,5.0,1
https://www.yelp.it/biz/la-briciola-torino,'La Briciola','Piazza Santa Giulia 11 10124 Torino','392 2912097',?,?,'Pizzerie; Panifici; Pasticcerie',2,5.0,1
https://www.yelp.it/biz/distilleria-quaglia-torino,'Distilleria Quaglia','Via Giulia di Barolo 54 10124 Torino','349 8353693',?,?,'Cocktail bar',3,5.0,1
https://www.yelp.it/biz/il-caffe-di-roma-torino,'Il Caffe’ Di Roma','Via Cernaia 2 Torino','011 5628253',?,?,'Caffè; Caffè/Tè',2,3.0,4
https://www.yelp.it/biz/ponte-regina-torino,'Ponte Regina','Corso Tortona 4 10153 Torino','011 8391161',?,?,Pizzerie,null,5.0,1
https://www.yelp.it/biz/vittoria-torino-3,Vittoria,'Via Carlo Alberto 34 10123 Torino','011 541923',?,?,'Cucina italiana',2,4.0,2
https://www.yelp.it/biz/du-cesari-torino,'Du’ Cesari','Corso Regina Margherita 252 10144 Torino','011 484430',?,?,'Cucina romana',2,5.0,1
https://www.yelp.it/biz/villa-regina-torino,'villa regina','villa regina 10131 Torino',null,?,?,'Monumenti/Luoghi storici e d interesse',null,5.0,1
https://www.yelp.it/biz/monte-dei-cappuccini-torino,'Monte dei Cappuccini','Salita al Cai Torino 12 10131 Torino','011 6600302',?,?,'Cucina italiana; Pizzerie',2,4.0,2
https://www.yelp.it/biz/sicily-bar-torino,'Sicily BAR','Via Bologna 39 10154 Torino','011 2470810',?,?,Bar,1,5.0,1
https://www.yelp.it/biz/casa-vicina-torino,'Casa Vicina','Via Nizza 230 10126 Torino','011 19506840',?,?,'Cucina italiana',4,5.0,1
https://www.yelp.it/biz/dellaferrera-torino,Dellaferrera,'Via filadelfia 132 10137 Torino','338 7671956',?,?,'Bar; Dolci; Caffetteria',1,5.0,1
https://www.yelp.it/biz/antica-trattoria-del-sole-torino,'Antica Trattoria del Sole','Via Bardonecchia 100 10139 Torino',null,?,?,'Cucina italiana',2,5.0,1
https://www.yelp.it/biz/sbrodolone-torino,sbrodolone,'corso unione sovietica 209 b 10134 Torino',null,?,?,Pizzerie,2,5.0,1
https://www.yelp.it/biz/verdi-d-indivia-torino,'Verdi D’Indivia','Via Giuseppe Barbaroux 5 10122 Torino','011 7640109',?,?,'Cucina vegetariana; Colazioni/Brunch; Cucina vegana',2,4.0,2
https://www.yelp.it/biz/museo-di-antropologia-criminale-torino,'Museo Di Antropologia Criminale','Corso Galileo Galilei 22 10126 Torino','011 6705912',?,?,Musei,null,3.5,4
https://www.yelp.it/biz/arcadia-torino-4,Arcadia,'Galleria Subalpina 16 10123 Torino','011 5613898',?,?,'Cucina italiana; Cucina giapponese; Cucina fusion asiatica',3,3.0,4
https://www.yelp.it/biz/fondazione-sandretto-re-rebaudengo-torino,'Fondazione Sandretto Re Rebaudengo','Via Modane 16 10141 Torino','1119 831616',?,?,'Musei',null,3.0,4
https://www.yelp.it/biz/zheng-yang-torino-2,'Zheng Yang','via principi d acaja 61 10138 Torino','011 4476422',?,?,'Cucina cinese',2,4.0,2
https://www.yelp.it/biz/ichi-torino,Ichi,'Corso Unione Sovietica 355 10135 Torino','011 19504923',?,?,'Cucina giapponese',2,4.0,2
https://www.yelp.it/biz/sa-corte-noa-torino,'Sa Corte Noa','Via Milano 16 10122 Torino','011 5215557',?,?,'Cucina italiana',null,3.5,2
https://www.yelp.it/biz/pizzeria-queendici-torino,'Pizzeria Queendici','Piazza Peyron 15 10143 Torino',null,?,?,'Cucina italiana',2,4.0,3
https://www.yelp.it/biz/mexico-70-torino,'Mexico 70','C. Monte Grappa 38 10145 Torino','011 743853',?,?,Pizzerie,2,5.0,1
https://www.yelp.it/biz/piano-b-torino,'Piano B','Via Mazzini 23C 10123 Torino','011 884377',?,?,'Cucina italiana; Pizzerie',2,3.5,2
'https://www.yelp.it/biz/la-maison-di-chez-rino\%C3\%B2-torino','La Maison di Chez Rinoò','Via San Francesco da Paola 9 10123 Torino','011 8125125',?,?,'Cucina piemontese',2,2.5,5
https://www.yelp.it/biz/sibiriaki-bugianen-torino,'Sibiriaki Bugianen','Via Gian Francesco Bellezia 8G 10122 Torino','011 4360738',?,?,'Cucina italiana; Cucina russa',3,3.5,2
https://www.yelp.it/biz/l-osteria-le-ferriere-torino,'L’osteria Le Ferriere','Via Nole 61 10149 Torino','011 7933667',?,?,Pizzerie,2,5.0,1
https://www.yelp.it/biz/luce-e-gas-torino-2,'luce e gas','via IV marzo 12/c 10122 Torino','011 4365483',?,?,'Cocktail bar',3,3.0,4
https://www.yelp.it/biz/gramsci-torino-2,Gramsci,'Via Antonio Gramsci 12C 10123 Torino','011 540635',?,?,'Cucina italiana',3,3.5,3
https://www.yelp.it/biz/the-governor-pub-torino,'The Governor Pub','Corso Cosenza 66 10137 Torino',null,?,?,Pub,2,5.0,1
https://www.yelp.it/biz/il-caciucco-torino,'Il Caciucco','Via Errico Giachino 85 10100 Torino','011 214520',?,?,'Cucina italiana; Piatti a base di pesce',2,5.0,1
https://www.yelp.it/biz/ristoranti-tromlin-torino,'Ristoranti: Tromlin','Via Parrocchia 7 10100 Torino','011 6613050',?,?,Ristoranti,2,5.0,1
https://www.yelp.it/biz/mister-hu-torino,'Mister HU','Via Mercanti 16 10122 Torino','011 537171',?,?,'Cucina giapponese',1,3.5,3
https://www.yelp.it/biz/pizzeria-giampy-di-mazzola-giuseppe-torino,'Pizzeria Giampy Di Mazzola Giuseppe','Piazza Nizza 39 10126 Torino','011 658875',?,?,'Cucina italiana',2,3.5,2
https://www.yelp.it/biz/alla-portata-torino,'Alla Portata','Corso Vercelli 101 10155 Torino','346 6721393',?,?,'Cucina italiana; Pizzerie',null,5.0,1
https://www.yelp.it/biz/my-ecosmartfood-torino-2,'My EcoSmartFood','Corso Regina Margherita 80B 10153 Torino','011 7653305',?,?,'Cucina italiana; Cucina vegetariana; Cucina vegana',2,4.0,2
https://www.yelp.it/biz/le-vitel-etonne-torino,'Le Vitel Etonne','Via San Francesco Da Paola 4 10123 Torino','1181 24621',?,?,'Cucina italiana',3,3.5,2
https://www.yelp.it/biz/trattoria-spirito-santo-torino-2,'Trattoria Spirito Santo','Largo 4 Marzo 11 10122 Torino','011 4360877',?,?,'Cucina italiana',4,3.5,2
https://www.yelp.it/biz/dolce-mania-di-lepori-raffaele-torino,'Dolce Mania di Lepori Raffaele','Via Gudo Reni 205A 10100 Torino','011 3140580',?,?,Gelaterie,null,5.0,1
'https://www.yelp.it/biz/hafa-caf\%C3\%A9-torino-2','Hafa Café','Via Sant Agostino 23C 10122 Torino','011 4367091',?,?,'Caffè; Cocktail bar; Cucina marocchina',3,3.0,3
https://www.yelp.it/biz/pasticceria-lovreglio-torino,'pasticceria Lovreglio','via pertinace 10137 Torino',null,?,?,Panifici,null,5.0,1
https://www.yelp.it/biz/juice-torino,Juice,'Via Lorenzo Valerio 5/b Quadrilatero Romano 10122 Torino','347 7506257',?,?,'Cocktail bar',2,3.5,3
'https://www.yelp.it/biz/manz\%C3\%B2-torino',Manzò,'Via Antonio Gramsci 1 10121 Torino','011 0208230',?,?,'Cucina italiana',3,4.0,2
https://www.yelp.it/biz/l-idrovolante-torino,L’Idrovolante,'Viale Virgilio 105 10154 Torino','011 6687602',?,?,'Cucina italiana',3,3.5,2
https://www.yelp.it/biz/antonelli-torino,Antonelli,'Piazza Vittorio Veneto 1 10124 Torino','011 8172544',?,?,'Pizzerie; Caffetteria; Gelaterie',2,3.5,2
https://www.yelp.it/biz/curry-zone-turin,'Curry Zone','Via Vincenzo Gioberti 4 10128 Turin','011 4546875',?,?,'Cucina indiana',3,3.5,2
https://www.yelp.it/biz/caffetteria-pasticceria-torino,'caffetteria pasticceria','corso orbassano 10137 Torino',null,?,?,Caffè/Tè,1,5.0,1
https://www.yelp.it/biz/gelateria-fenice-torino,'Gelateria Fenice','Piazza Sofia 13 10154 Torino','011 0712122',?,?,Gelaterie,null,4.0,2
https://www.yelp.it/biz/la-romana-torino,'La Romana','Corso Sebastopoli 190 10136 Torino',null,?,?,Gelaterie,1,3.0,3
'https://www.yelp.it/biz/caff\%C3\%A8-e-vini-torino','Caffè e Vini','Via Porta Palatina 9 10122 Torino','011 7650477',?,?,'Cucina italiana; Wine bar',4,3.5,2
https://www.yelp.it/biz/il-re-sole-torino,'Il Re Sole','Via Gaidano 10137 Torino',null,?,?,'Cucina italiana',3,5.0,1
https://www.yelp.it/biz/la-piadineria-torino,'La Piadineria','Vittorio Emanuele II 30 10123 Torino','011 8391234',?,?,Panini/Sandwich,1,3.0,3
https://www.yelp.it/biz/carlo-carni-torino,'Carlo Carni','Via Mercadante 86A 10154 Torino','011 2424319',?,?,Macellerie,1,5.0,1
https://www.yelp.it/biz/pizzeria-da-candido-torino,'Pizzeria DA Candido','Via Monginevro 24 10100 Torino','011 4474902',?,?,Pizzerie,1,3.5,2
https://www.yelp.it/biz/new-mexico-torino-2,'New Mexico','Via Gonin 10137 Torino',null,?,?,'Cucina italiana',null,5.0,1
https://www.yelp.it/biz/bar-costarica-torino,'Bar Costarica','Corso Traiano 2 10135 Torino','011 615205',?,?,'Bar Caffè',3,5.0,1
https://www.yelp.it/biz/caffe-lumiere-torino,'Caffe Lumiere','Corso Vittorio Emanuele II 35C 10125 Torino','011 6680887',?,?,'Caffè; Pasticcerie; Sale da tè',2,4.0,2
https://www.yelp.it/biz/gelateria-due-salette-torino,'Gelateria Due Salette','Via Po 14 10123 Torino','346 8098522',?,?,'Caffè; Gelaterie',1,3.5,2
https://www.yelp.it/biz/pepe-torino,Pepe,'Via della Rocca 19 10123 Torino','011 884698',?,?,'Caffè; Cocktail bar; Lounge bar',null,4.0,2
https://www.yelp.it/biz/old-wild-west-torino-2,'Old Wild West','Via Nizza 262 10126 Torino',null,?,?,'Cucina americana (tradizionale)',1,3.0,3
https://www.yelp.it/biz/samoa-torino,Samoa,'Via Montebello 11 10124 Torino','011 8174713',?,?,'Cucina italiana',1,3.0,2
https://www.yelp.it/biz/porcaloca-torino,Porcaloca,'Via Tunisi 50 10134 Torino','011 3032490',?,?,Pizzerie,2,3.5,2
https://www.yelp.it/biz/nuova-dezzuto-torino,'Nuova Dezzuto','Via Duchessa Jolanda 23 10138 Torino','011 4474291',?,?,'Caffè; Pasticcerie',2,3.0,4
https://www.yelp.it/biz/wiener-haus-torino,'Wiener Haus','Via Nizza 262 10123 Torino','011 6590307',?,?,'Birreria; Cucina austriaca',null,3.5,2
https://www.yelp.it/biz/giudice-esercizio-torino,'Giudice Esercizio','Strada Val Salice 78 10131 Torino','011 6602020',?,?,'Cucina italiana',2,3.0,3
https://www.yelp.it/biz/fiorio-gelateria-torino-2,'Fiorio gelateria','Piazza Castello 10124 Torino',null,?,?,'Gelaterie',3,4.0,2
'https://www.yelp.it/biz/rur\%C3\%A0l-torino',Ruràl,'Via San Dalmazzo 16 10122 Torino','011 2478470',?,?,'Cucina italiana',3,4.0,1
https://www.yelp.it/biz/moka-torino-2,Moka,'Situato dentro Torino Porta Nuova FS','011 561207',?,?,Caffè,null,4.0,1
https://www.yelp.it/biz/al-cacimperio-torino,'Al Cacimperio','Via Lamarmora 17C 10128 Torino','011 548467',?,?,'Cucina italiana',3,4.0,1
https://www.yelp.it/biz/john-lennons-torino,'John Lennon’s','Corso Giovanni Agnelli 160 10135 Torino','338 8114199',?,?,Pub,3,4.0,2
https://www.yelp.it/biz/cafe-vergnano-1882-torino,'Cafe Vergnano 1882','Via Lagrange Giuseppe Luigi 1 10123 Torino','011 5170140',?,?,'Cucina italiana; Caffè',2,4.0,1
https://www.yelp.it/biz/regina-margherita-torino,'Regina Margherita','Piazza Savoia 2 10122 Torino','380 3444956',?,?,'Cucina italiana; Pizzerie',2,2.5,3
https://www.yelp.it/biz/mara-dei-boschi-torino,'Mara dei Boschi','Via Berthollet 30H 10125 Torino','011 0769557',?,?,Yogurterie,2,4.0,1
https://www.yelp.it/biz/b2-burger-and-beer-torino,'B2 Burger and Beer','Via XX Settembre 9 10121 Torino','011 19507936',?,?,Hamburger,null,3.0,2
https://www.yelp.it/biz/zucca-torino,Zucca,'Via Antonio Gramsci 9-11 10123 Torino',null,?,?,'Caffetteria; Dolci',1,4.0,1
https://www.yelp.it/biz/osteria-del-frate-torino,'Osteria del Frate','Via Boucheron 11 10122 Torino','011 19176965',?,?,'Cucina italiana',3,4.0,1
https://www.yelp.it/biz/kensho-torino,Kensho,'Via Mercanti 16 10121 Torino','011 19781256',?,?,'Cucina giapponese; Sushi bar',2,4.0,1
https://www.yelp.it/biz/la-pace-torino,'La Pace','Via Galliari Bernardino 22 10100 Torino','011 6505325',?,?,'Cucina italiana',2,4.0,1
https://www.yelp.it/biz/giovanni-torino,Giovanni,'Via Gioberti 24 10128 Torino','011 539842',?,?,'Cucina italiana',3,4.0,1
https://www.yelp.it/biz/caffe-vergnano-torino,'Caffe Vergnano','Via Fratelli Calandra 20 10026 Torino','011 9455111',?,?,Bar,1,4.0,1
https://www.yelp.it/biz/gatsbys-torino,Gatsby’s,'Via Marcello Soleri 2 10123 Torino','011 5622545',?,?,Gelaterie,4,3.0,2
https://www.yelp.it/biz/quo-vadis-torino-2,'Quo Vadis','Corso Raffaello 5 10126 Torino','011 6694723',?,?,'Cucina mediterranea',1,4.0,1
https://www.yelp.it/biz/ij-brande-torino,'Ij Brande’','Via Massena 5 10128 Torino','011 537279',?,?,'Cucina italiana',4,4.0,1
https://www.yelp.it/biz/birreria-la-divina-commedia-torino,'Birreria La Divina Commedia','Via San Donato 47 10144 Torino','011 488356',?,?,Bar,null,3.5,2
https://www.yelp.it/biz/al-garamond-torino,'Al Garamond','Via Giuseppe Pomba 14 10123 Torino','011 8122781',?,?,'Cucina italiana',2,4.0,1
https://www.yelp.it/biz/casa-del-barolo-torino-3,'Casa del Barolo','Via dei Mille 10Bis 10123 Torino','011 2876272',?,?,' Cucina piemontese; Cucina vegetariana; Cucina mediterranea',3,4.0,1
'https://www.yelp.it/biz/caff\%C3\%A8-vergnano-torino-2','Caffè Vergnano','Corso Vittorio Emanuele II 44 10123 Torino','011 8141498',?,?,'Cucina italiana; Caffè; Colazioni/Brunch',2,4.0,1
https://www.yelp.it/biz/art-lunch-di-jo-cafe-torino,'Art Lunch Di Jo Cafe’','Via Lamarmora 10128 Torino','011 538475',?,?,'Caffè; Caffè/Tè',2,4.0,1
https://www.yelp.it/biz/panetteria-borgo-nuovo-torino,'Panetteria Borgo Nuovo','Via Giuseppe Mazzini 32A 10123 Torino','331 7623513',?,?,'Bar; Panifici',2,4.0,1
https://www.yelp.it/biz/mc-donalds-torino-5,'Mc. Donalds','Via Nizza 2A Stazione Porta Nuova 10121 Torino',null,?,?,'Caffetteria; Hamburger',1,4.0,1
https://www.yelp.it/biz/trattoria-vineria-da-ale-torino,'Trattoria Vineria da Ale','Piazza Corpus Domini 17 10122 Torino','011 5212228',?,?,'Cucina italiana; Cucina vegetariana; Cucina mediterranea',3,3.0,3
https://www.yelp.it/biz/mina-torino,Mina,'Via Ellero 36 10126 Torino','1169 63608',?,?,'Cucina italiana',3,3.0,2
https://www.yelp.it/biz/enoteca-rossorubino-torino,'Enoteca Rossorubino','Via Madama Cristina 21 10125 Torino','011 6502183',?,?,'Cantine/Enoteche; Tapas bar',1,4.0,1
https://www.yelp.it/biz/pizzeria-spaccanapoli-torino,'Pizzeria Spaccanapoli','Via Mazzini 19 10123 Torino','011 8126694',?,?,'Cucina italiana',2,3.0,2
https://www.yelp.it/biz/e-pronto-torino-2,'E Pronto!','Via San Massimo 41F 10123 Torino','011 5828446',?,?,'Cucina vegetariana',2,4.0,1
https://www.yelp.it/biz/taverna-delloca-torino,'Taverna Dell’oca','Via dei Mille 24A 10123 Torino','011 837547',?,?,'Cucina italiana',2,4.0,1
https://www.yelp.it/biz/eat-sicily-torino,'Eat Sicily','Via Bellini 5 10121 Torino','011 537836',?,?,'Pizzerie; Wine bar; Cucina siciliana',1,4.0,1
https://www.yelp.it/biz/kashmir-torino-2,kashmir,'Via Saluzzo 17 10125 Torino','011 7900157',?,?,'Cucina indiana',3,4.0,1
https://www.yelp.it/biz/el-pane-d-na-volta-torino,'El Pane D’na Volta','Corso Milano 19 10121 Torino','0174 554242',?,?,'Panifici; Pasticcerie',null,4.0,1
https://www.yelp.it/biz/conogelato-torino,Conogelato,'Via Mazzini 22 10123 Torino','011 884747',?,?,Gelaterie,1,4.0,1
https://www.yelp.it/biz/aldente-torino,Aldente,'Via delle Orfane 19G 10122 Torino','011 4368105',?,?,'Cucina italiana; Trattorie',2,4.0,1
https://www.yelp.it/biz/banco-vini-e-alimenti-torino,'Banco Vini e Alimenti','Via dei Mercanti 13F 10122 Torino','011 7640239',?,?,'Bistrot; Cantine/Enoteche',2,4.0,1
https://www.yelp.it/biz/dausin-torino,Dausin,'Via Goito 9 10125 Torino',null,?,?,'Cucina italiana',null,4.0,1
https://www.yelp.it/biz/vermouth-anselmo-torino,'Vermouth Anselmo','Via Belfiore 14 10125 Torino','347 1583695',?,?,'Cucina italiana',2,4.0,1
https://www.yelp.it/biz/club-monviso-torino,'Club Monviso','Corso Allamano Torino',null,?,?,'Cucina italiana',2,3.5,2
https://www.yelp.it/biz/palazzo-carignano-torino,'Palazzo Carignano','Via Accademia delle Scienze 5 10123 Torino','1997 57517',?,?,'Musei; Monumenti/Luoghi storici e d interesse',null,4.0,1
https://www.yelp.it/biz/caffe-shop-vergnao-torino,'Caffe Shop Vergnao','Corso Vittorio Emanuele II 41 10125 Torino',null,?,?,Caffè,2,4.0,1
'https://www.yelp.it/biz/caf\%C3\%A9-zero-in-condotta-torino','Café Zero in Condotta','Via Giuseppe Luigi Lagrange 43 10123 Torino','389 2553129',?,?,'Caffè; Frullati/Succhi/Centrifugati; Fruttivendoli',2,4.0,1
https://www.yelp.it/biz/libery-pizza-e-artigianal-beer-torino,'Libery: pizza & artigianal beer','Via Legnano 14 10128 Torino',null,?,?,'Cucina italiana',3,3.5,2
https://www.yelp.it/biz/pizzeria-alloca-di-pulcinella-torino,'Pizzeria All’oca di Pulcinella','Corso Agnelli 2 10137 Torino','011 321004',?,?,Pizzerie,2,3.0,3
https://www.yelp.it/biz/b-eat-torino,'B eat','Via Montebello 22A 10124 Torino','011 19701706',?,?,'Hamburger; Steak house; Cucina tex-mex',2,4.0,1
https://www.yelp.it/biz/the-bakery-torino,'The Bakery','Via XX Settembre 16 10121 Torino','011 0813257',?,?,'Hamburger; Pasticcerie; Cupcake',1,4.0,1
https://www.yelp.it/biz/tokio-zen-torino,'Tokio Zen','Via Giuseppe Mazzini 38 10123 Torino','011 19701153',?,?,'Cucina giapponese',null,4.0,1
https://www.yelp.it/biz/brek-torino,Brek,'Piazza Carlo Felice 22 10121 Torino',null,?,?,'Cucina italiana',2,3.0,2
https://www.yelp.it/biz/grom-torino-4,Grom,'Via Cernaia 18 10122 Torino','011 4407511',?,?,Gelaterie,1,4.0,1
https://www.yelp.it/biz/panificio-zappia-domenico-domenico-torino,'Panificio Zappia Domenico / Domenico','Via Principe Tommaso 18 10125 Torino','011 6699247',?,?,Panifici,1,4.0,1
https://www.yelp.it/biz/caffetteria-mazzini-torino,'Caffetteria Mazzini','Via Giuseppe Mazzini 5 10123 Torino','011 535312',?,?,Bar,3,4.0,1
https://www.yelp.it/biz/freevolo-torino,Freevolo,'Piazza Emanuele Filiberto 7B 10122 Torino','011 4362222',?,?,'Cucina italiana',null,3.5,3
https://www.yelp.it/biz/giusti-torino,Giusti,'Via Principe Tommaso 17 10125 Torino','011 6505939',?,?,'Cucina italiana',null,4.0,1
https://www.yelp.it/biz/jb-home-torino,'JB Home','Corso Sommellier 12 10125 Torino','011 6696039',?,?,Pub,3,3.0,2
https://www.yelp.it/biz/pasticceria-beatrice-2008-torino,'Pasticceria Beatrice 2008','C. Bramante 61 10126 Torino','011 6963208',?,?,'Gelaterie; Panifici; Cioccolatai',2,4.0,1
https://www.yelp.it/biz/kido-ism-torino,Kido-ism,'Corso Rosselli 54A 10129 Torino',null,?,?,'Cucina giapponese; Cucina fusion asiatica; Cucina europea moderna',2,4.0,1
'https://www.yelp.it/biz/caff\%C3\%A8-bodoni-torino','Caffè Bodoni','Via Bodoni 2 10123 Torino','342 3640486',?,?,'Cucina italiana; Bar; Caffè',3,4.0,1
https://www.yelp.it/biz/siciloso-torino,Siciloso,'Via Madama Cristina 19 10125 Torino','011 6509632',?,?,'Caffè; Panifici',1,4.0,1
https://www.yelp.it/biz/la-panzanella-torino,'La Panzanella','Via San Domenico 34 10122 Torino','011 0463656',?,?,'Cucina italiana; Pizzerie',1,4.0,1
'https://www.yelp.it/biz/chlo\%C3\%A9-bistrot-torino','Chloé Bistrot','Via Giuseppe Barbaroux 12 10122 Torino','011 0680217',?,?,'Caffè; Bistrot; Cucina francese',2,4.0,1
https://www.yelp.it/biz/sharazad-torino,Sharazad,'Via dei Mercanti 3A 10122 Torino','011 5612455',?,?,'Cucina italiana; Cucina persiana/iraniana',3,4.0,1
https://www.yelp.it/biz/cinese-chen-lon-torino,'Cinese Chen Lon','Via Principi D acaja 35 10138 Torino','011 4345441',?,?,'Cucina cinese',2,4.0,1
https://www.yelp.it/biz/bar-imperfetto-di-da-campo-giuseppe-torino,'BAR Imperfetto di DA Campo Giuseppe','Via Ormea 36/A 10125 Torino','011 6689060',?,?,Bar,null,4.0,1
'https://www.yelp.it/biz/caff\%C3\%A8-del-borgo-medioevale-torino','Caffè del Borgo Medioevale','Viale Virgilio 107 10126 Torino','011 4431701',?,?,Caffè,null,4.0,1
https://www.yelp.it/biz/pizza-speedy-torino-3,'Pizza Speedy','Via Galliari 29A 10125 Torino','011 6503171',?,?,Pizzerie,1,3.5,2
https://www.yelp.it/biz/focacceria-tipica-ligure-torino,'Focacceria Tipica Ligure','Via Giolitti Giovanni 4 10123 Torino','011 5612454',?,?,Pizzerie,1,4.0,1
https://www.yelp.it/biz/indian-street-food-torino,'Indian Street Food','Via Cernaia 3 10121 Torino','011 5185137',?,?,'Cucina indiana',null,4.0,1
https://www.yelp.it/biz/nishiki-torino,Nishiki,'Via Luigi Tarino 2B 10124 Torino','011 835143',?,?,'Cucina giapponese; Sushi bar',2,4.0,1
https://www.yelp.it/biz/cafe-alberto-torino,'Cafe Alberto','Via Palazzo di Città 17 10122 Torino',null,?,?,'Cucina italiana',3,4.0,1
https://www.yelp.it/biz/la-badessa-torino,'La Badessa','Via dei Mille 20 10123 Torino','011 8128712',?,?,'Cucina italiana',null,4.0,1
https://www.yelp.it/biz/la-gola-torino,'La Gola','Corso Matteotti Giacomo 59 10121 Torino','011 5111012',?,?,'Cucina italiana',2,3.0,2
https://www.yelp.it/biz/camilla-kitchen-torino,'Camilla Kitchen','Via Maria Vittoria 49 10123 Torino','011 8170253',?,?,'Cucina piemontese',null,4.0,1
https://www.yelp.it/biz/sushi-sun-torino,'Sushi Sun','Via Pietro Micca 17 10122 Torino','011 6970081',?,?,'Cucina giapponese; Sushi bar; Cucina fusion asiatica',1,4.0,1
https://www.yelp.it/biz/scalo-vanchiglia-torino,'Scalo Vanchiglia','Via Luigi Tarino 3G 10124 Torino','011 883691',?,?,'Cucina italiana; Bistrot',3,4.0,1
https://www.yelp.it/biz/kyoto-torino,Kyoto,'Corso Giuseppe Siccardi 15A 10122 Torino','011 5162993',?,?,'Cucina giapponese',2,4.0,1
https://www.yelp.it/biz/al-tegamino-moncalieri,'Al Tegamino','Via Bogino 5D 10024 Moncalieri','011 0466809',?,?,Pizzerie,2,4.0,2
'https://www.yelp.it/biz/roma-gi\%C3\%A0-talmone-torino','Roma Già Talmone','Piazza Carlo Felice 18 10121 Torino',null,?,?,Caffè,2,3.5,2
https://www.yelp.it/biz/mamasita-torino,Mamasita,'C.so Rosselli 1 10128 Torino','011 5538214',?,?,'Cucina messicana',null,4.0,1
https://www.yelp.it/biz/casa-mad-torino,'Casa Mad','Via Santa Chiara 24BIS C 10122 Torino','011 4368201',?,?,'Cucina italiana; Caffè',3,4.0,1
https://www.yelp.it/biz/diplomatic-torino,Diplomatic,'Via Cernaia 42 10122 Torino','011 561244',?,?,'Cucina italiana',3,4.0,1
https://www.yelp.it/biz/briss-torino,Briss,'Corso Orbassano 94 10136 Torino','011 3297154',?,?,'Piatti a base di pesce',3,4.0,1
https://www.yelp.it/biz/il-ristoro-dei-mercanti-torino,'Il Ristoro dei Mercanti','Via dei Mercanti 6 10122 Torino','011 5613970',?,?,Trattorie,null,4.0,1
https://www.yelp.it/biz/don-panino-torino,'Don Panino','Via Maria Vittoria 58E 10123 Torino','011 5828226',?,?,'Baguette; Panini/Sandwich',1,4.0,1
https://www.yelp.it/biz/tisaneria-della-consolata-torino,'Tisaneria della Consolata','Vicolo della Consolata 2 10122 Torino',null,?,?,Caffè/Tè,3,4.0,1
https://www.yelp.it/biz/da-mauro-torino,'DA Mauro','Via Maria Vittoria 21 10100 Torino','011 8170604',?,?,'Cucina italiana',2,4.5,4
https://www.yelp.it/biz/simini-giuliano-torino,'Simini / Giuliano','C. Racconigi 30 10138 Torino','011 3352032',?,?,Macellerie,null,4.0,1
https://www.yelp.it/biz/libanese-el-mir-torino,'Libanese El Mir','Piazza Corpus Domini 17 Torino',null,?,?,'Cucina italiana',null,4.0,1
https://www.yelp.it/biz/mordillo-torino,Mordillo,'Via XX Settembre 74 10122 Torino','338 9748317',?,?,'Pizzerie; Hamburger; Kebab',1,4.0,1
https://www.yelp.it/biz/happy-days-bar-torino,'Happy Days Bar','Via Garibaldi 53 10122 Torino','011 534733',?,?,Yogurterie,1,4.0,1
https://www.yelp.it/biz/bar-del-duomo-torino,'Bar del Duomo','Via 20 settembre 79 10122 Torino','011 5705394',?,?,Dolci,null,4.0,1
https://www.yelp.it/biz/mr-rooster-torino-3,'Mr Rooster','Via San Donato 8 10144 Torino','011 4375676',?,?,'Fast food; Gastronomia',1,4.0,1
https://www.yelp.it/biz/ayasofya-torino,Ayasofya,'Via Garibaldi 57A 10122 Torino',null,?,?,'Pizzerie; Kebab; Friggitorie',1,4.0,1
https://www.yelp.it/biz/sibir-torino-2,Sibir,'Via Gian Francesco Bellezia 8G 10122 Torino','011 4360738',?,?,'Cucina italiana; Cucina russa',3,4.0,1
https://www.yelp.it/biz/la-cantinella-torino,'La Cantinella','Corso Moncalieri 3A 10131 Torino','011 8193311',?,?,'Cucina italiana; Pizzerie',3,4.0,1
https://www.yelp.it/biz/alberto-marchetti-torino-2,'Alberto Marchetti','Via Po 35 10124 Torino','011 8390879',?,?,Gelaterie,1,4.0,1
https://www.yelp.it/biz/caffe-madama-torino,'Caffe Madama','Piazza Castello Au premier étage du musée. 10122 Torino','011 4433501',?,?,'Caffè; Caffè/Tè',2,4.0,1
